"id";"bookName";"author";"publication";"language";"location";"numberOfCopies";"createdDateTime";"lastUpdatedDateTime"
"7b41defd-4f38-4ee5-b1ec-f057a9f2c479";"Manavtani Mahek";"Kumarpad Desai";"Shri Jaybhikkhu Sahitya Trust";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 18:59:10";"2021-11-07 18:59:10"
"7b6d553b-469e-486f-b7c5-38ab5eff0b00";"Jainagam Navneet 5 - Mithi Mithi Lage Chhe Mahavirni Deshna - Tatva Shashtra 1";"Munishri Prakashchandra Ji";"Jainagam Navneet Prakashan Samiti, Surendranagar";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:04:02";"2022-01-23 20:04:02"
"7bf0fc09-b5d1-4971-94ec-49fe09f7fdd3";"Rupakdi Badvaato Prem No Jay";"Prabhakar Rachh";"Jignesh Prakashan";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 20:59:14";"2021-12-26 20:59:14"
"7bff965b-ba96-4b27-accf-c2445faf9090";"Studies in South Indian Jainism Volume 2";"B. Seshagiri Rao";"Sri Satguru Publication";"English";"Rack 6 - Aisle 1";2;"2021-11-14 21:13:12";"2021-11-14 21:13:12"
"7c0f8e51-6137-46c3-aa0b-39e412883697";"Aatmayoga";"Aatmagya Pu. 'Bhaishri' Shashibhai";"Shri Vitrag Sat Sahitya Prasarak Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 20:02:25";"2021-11-21 20:02:25"
"7c49c7ad-659c-40e9-9fa9-8f50b777a216";"Masterpieces of Jain Painting";"Saryu Doshi";"Marg Publications";"English";"Rack 7 - Aisle 5";1;"2022-02-06 18:49:53";"2022-02-06 18:49:53"
"7c749cfc-05f5-4684-898c-269b6b23c37e";"Purnana Pagthare";"Pu. Gurudev Shri Chitrabhanuji";"Shri Kantilal Na. Shah";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 21:47:37";"2021-11-27 21:47:37"
"7c7d5de0-1526-4359-beb8-8d83a3e862ca";"Aatma Siddhi Shashtra Darshan";"Shrimad Rajchandra";"Shrimad Rajchandra";"Gujarati";"R3 I3";1;"2021-10-23 20:58:03";"2021-10-23 20:58:03"
"7cf49b2c-060c-4a82-87ce-ac045ce042e0";"Barasa Anuvekkha twelve contemplations";"Acharya Kundkund";"Kund Kund Bharati";"English";"Rack 8 - Aisle 1";1;"2022-02-13 20:47:37";"2022-02-13 20:47:37"
"7d442281-c1de-4581-80c7-1674c477aa1f";"Aagamdeep vol 4";"Muni Deep ratna sagar";"Navprabhat Printing press";"Gujarati";"Rack 1 - Aisle 1";2;"2021-09-04 15:56:57";"2021-09-04 15:56:57"
"7d7e6ad0-d404-47e6-8dd0-2f546634ce47";"Canadian Studies in Jainism";"Dr. Bhuvanendra Kumar";"Jain Humanities Press";"English";"Rack 7 - Aisle 3";5;"2022-01-15 20:11:40";"2022-01-15 20:11:40"
"80489962-a235-483e-89c7-790436db087a";"Aatmasiddhishashtra";"Pujya Shri Rakeshbhai Zaveri";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-10 19:07:24";"2021-10-10 19:07:24"
"8057a7a7-cc32-4054-a661-4c6c6d74259e";"The Yoga Philosophy";"Virchand Gandhi";"Jaybhikhkhu Sahitya Trust";"English";"Rack 6 - Aisle 2";1;"2021-11-21 21:32:41";"2021-11-21 21:32:41"
"8068410a-270b-4c32-b652-c8617a02de92";"Maa-Baap Chhokrano Vyavhar Sankshipt";"Dr.Niruben Amin";"Dada Bhagwan Foundation";"Gujarati";"Rack 4 - Aisle 2";4;"2021-10-31 20:50:06";"2021-10-31 20:50:06"
"81543a2a-345d-4d18-bdc0-5526fd27ab08";"Aalochanadi Pad Sangrah (Sankshipt) (Dwitiya Aavruti) ";"Shrimad Rajchandra Aashram";"Shrimad Rajchandra Aashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-23 19:29:16";"2021-10-23 19:29:16"
"81c5941b-994b-4e2a-9b9a-64e1d353370c";"Chintan Manimada";"Kamubahen Pu.Chho.Patel";"Parivar Prakashan Sahkari Mandir Ltd";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-20 21:10:24";"2021-11-20 21:10:24"
"81ec29b6-a437-4c33-9fa3-d1bca20cfc48";"Unda Andhare Thi";"Chandrashekhar Vijayji";"Kamal Prakashan";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 21:21:56";"2021-11-21 21:21:56"
"82ada9d4-0322-4632-8ed8-cf8f617ee4e0";"Parmagam-Chintamani";"Nagardas Bechardas Modi Umedray Bechardas Modi";"Shri Kahanguru Satsahitya Granthmada-Prakashan Samiti";"Gujarati";"Rack 5 - Aisle 4";1;"2022-02-13 21:19:04";"2022-02-13 21:19:04"
"82b7702e-e408-4900-be2a-e55324a8b257";"Mangalmay yog";"Sunandaben Vohra";"Pujya Shri BhadraguptSuriji MaharajSaheb";"Gujarati";"Rack 1 - Aisle 2";17;"2021-09-04 16:05:29";"2021-09-04 16:05:29"
"82f5645b-bbc9-4c91-8a9c-3d716ee5a715";"Jadui Hodi Kathamada - Guchh 1 ";"Dhananjay R. Shah";"R.R.Sheth ni Company";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 19:30:04";"2022-02-13 19:30:04"
"82fee967-8916-47d2-a79f-b4632f7581f0";"Sanskar-Jeevanvigyan Ane Adhyatma";"Shrimad Rajchandra Aadhyatmik Sadhana Kendra";"Shrimad Rajchandra Aadhyatmik Sadhana Kendra";"Gujarati";"R3 I3";2;"2021-10-23 18:48:47";"2021-10-23 18:48:47"
"83115e88-dbe7-47fc-b86c-232fc53b5c22";"Divya Vani";"Muni Shri Kirtisen Vijayji";"Jayant Printery";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-21 20:13:10";"2021-11-21 20:13:10"
"83163637-54a3-43e1-a4f5-e17243c55bb7";"Treasures of Jaina Bhandaras";"Dalsukh Malvania";"L.D. Institute of Indology";"English";"Rack 6 - Aisle 5";2;"2021-12-18 19:27:34";"2021-12-18 19:27:34"
"83249d70-88c2-4fcb-924b-a361c7f1b667";"Jainthology";"Ganesh Lalwani";"Jain Bhavan Publication";"English";"Rack 7 - Aisle 4";2;"2022-01-16 19:24:58";"2022-01-16 19:24:58"
"8327cdef-7076-4ca8-ae2d-cac73e770605";"Punya Prabhav Yane Samaradivya Kevadi Charitra";"Shri Pradyumanacharya";"Megharaj Jain Pustak Bhandar";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 19:51:42";"2022-01-23 19:51:42"
"83a61d2a-ec40-4277-b5be-7ff41f5ea94b";"Famous Vegetarians & their favourite recipes";"Rynn Berry";"Pythagorean Publishers";"English";"Rack 8 - Aisle 3";1;"2022-02-13 22:07:39";"2022-02-13 22:07:39"
"84146a07-739f-434e-b3b9-ae46b307ab4e";"Hridaykamp";"Muktivallabh Vijay Gani";"Pragya Prabodh Parivar";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:35:15";"2021-12-25 19:35:15"
"8433db07-47c6-4c74-a2ff-814d3204fd82";"Hem Siddhi";"Vinod Kapashi";"Zaveri Foundation Publication";"Gujarati";"Rack 3 - Aisle 3";3;"2021-10-31 20:28:28";"2021-10-31 20:28:28"
"84bdc8e2-e62d-4442-a141-44488b6990c2";"Saadhak - Saadhna";"Br. Ni. Shri Rasikbhai";"Shri Raj Sobhag Satsang Mandal";"Gujarati";"Rack 3 - Aisle 3";1;"2021-10-31 20:18:29";"2021-10-31 20:18:29"
"84e8ed35-b2fc-456c-993b-c807460f612e";"Sacha Sukhni Shodhma";"Aa.Vi.Yogatilaksuri M.";"Bhuriben Khetshibhai Maniyar Ramilaben Navinchandra Aakoliya";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:40:11";"2021-12-25 19:40:11"
"85494a3a-4796-4aeb-9906-05c190c292a0";"Tatvarthsutra";"Pandit Sukhlalji";"Shri Jain Sahitya Prakashan Samiti";"Gujarati";"Rack 4 - Aisle 1";3;"2021-11-07 20:04:07";"2021-11-07 20:04:07"
"857943f4-6a3b-4182-871d-0790da436200";"Jainism by Vividus";"Ramnik V. Shah";"Carlton Press";"English";"Rack 7 - Aisle 4";1;"2022-01-16 20:25:28";"2022-01-16 20:25:28"
"86015a16-88b6-4c8c-b95d-a15e4a39bd5a";"Bhavnabodh-Mokshmala";"Shrimad Rajchandra";"Shrimad Rajchandra Aashram Agas";"Gujarati";"Rack 1 - Aisle 4";1;"2021-11-20 19:18:40";"2021-11-20 19:18:40"
"8650f670-9ac4-44ac-9ec8-fc3e6dcaa84c";"Jain Temples";"L.M. Singhvi & Tarun Chopra";"Himalayan Books & Luxor Foundation";"English";"Rack 6 - Aisle 5";1;"2021-12-18 20:41:10";"2021-12-18 20:41:10"
"868910ce-b83e-4b99-86c7-705091affe4e";"Akram Vigyan";"Dr. Niruben Amin";"Shri Rameshbhai Popatbhai Parikh";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:44:59";"2021-10-31 20:44:59"
"86e2b919-ce1d-48f4-98d1-cb5cf5bd3f01";"Dhammam Sharnam Gachhami";"Panyas Chandrashekharvijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 19:34:20";"2021-12-26 19:34:20"
"872b83d6-b410-4fb1-baab-e35b7ca186eb";"Aaptavani - Shreni 8";"Shri Ajit C Patel";"Dada Bhagwan Foundation (Madras) Vati";"Gujarati";"Rack 1 - Aisle 3";1;"2021-08-21 16:46:00";"2021-08-21 16:46:00"
"873ab2a2-92ea-4578-b34d-1ccbc99c1951";"Jain Darshanma Nay";"Dr. Jitendra B. Shah";"Dr.Bharti Shelat";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-06 20:48:54";"2021-11-06 20:48:54"
"87f5cbc7-1758-45f3-86d7-7facd7622512";"Triveni Ni Sarita";"K.K. Chetna";"Shri Chandraprakashe Aashyatmik Mahila Mandal";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 20:01:03";"2021-11-27 20:01:03"
"8804586d-79a3-4206-98ee-053408acc7a4";"Shrimad Rajchandra - Volume 1";"Shrimad Rajchandra Ashram";"Shrimad Rajchandra Ashram";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-16 16:53:02";"2021-10-16 16:53:02"
"8813229f-d25f-4f37-b8f4-ee5e3cab9186";"Ascetics and Kings in a Jain Ritual Culture";"Lawrence A. Babb";"Motilal Vanarsidass Publishers";"English";"Rack 8 - Aisle 1";1;"2022-02-06 19:38:17";"2022-02-06 19:38:17"
"881a9b68-aee9-4ab2-ab49-a2407dbff5c2";"Hans, Manasarovarni Yatrae...";"Acharya Vijay Ratnasundarsuri";"Ratnatrayi Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 19:36:38";"2021-11-06 19:36:38"
"88369da7-5360-43b3-a728-a6c95d64d959";"The Philosophy Of Soul And Matter";"Gurudev Shree Chitrabhanu";"Jain Meditation International Center";"English";"Rack 7 - Aisle 3";1;"2022-02-13 21:48:38";"2022-02-13 21:48:38"
"8865935d-3716-433e-ac7e-eeda1dd55af7";"Jena Haiye Shrinavkar Tene Karse Shu Sansar";"Pu. Ganivarya Shri Mahodaysagarji M.Sa. Aadi";"Shri Kastur Prakashan Trust";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-12 20:08:14";"2021-12-12 20:08:14"
"8867dcc1-75dc-4b14-a635-fc4b29cd717d";"Aanthe Kothe Ajwada";"Sunandaben Vohra";"Gunanu Ragi Mitra Desh Pardesh";"Gujarati";"Rack 1 - Aisle 2";7;"2021-09-04 16:22:19";"2021-09-04 16:22:19"
"8875352b-8bb9-432e-99f7-b696b231ce97";"Divya Dhwani";"Shri Satshruta-Seva-Sadhana Kendra";"Shri Satshruta-Seva-Sadhana Kendra";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:36:01";"2021-10-10 18:36:01"
"88aa5896-6bc5-4f6b-96db-5d78fb2d713c";"Jain Dharmano Pran";"Pandit Shri Sukhalalji";"Gurjar Granthratna Karyalay";"Gujarati";"Rack 3 - Aisle 2";3;"2021-10-30 21:09:50";"2021-10-30 21:09:50"
"88cfdb6b-4d28-4512-9de0-f06f7d422f38";"Adhyatmik Yoga Vignan";"Panyas Arun Vijay Maharaj";"Shri Mahavir Research Foundation - Mumbai";"Gujarati";"Rack 5 - Aisle 2";1;"2022-02-13 19:33:45";"2022-02-13 19:33:45"
"88f2e9fe-c089-4b97-8525-0e9af3d17eb9";"Tu Shu Kare Vichar?";"Sunandaben Vora";"Gunanuraagi Mitro";"Gujarati";"Rack 3 - Aisle 2";3;"2021-10-30 18:57:09";"2021-10-30 18:57:09"
"896236d1-3247-47c8-8fbb-a43adc4335b9";"Life In Ancient India as depicted in Jaina Canon and Commentaries";"Jagdishchandra Jain";"Munshriam Manoharlal Publishers Pvt. Ltd.";"English";"Rack 6 - Aisle 4";3;"2021-12-05 20:16:47";"2021-12-05 20:16:47"
"89b456f1-cd31-4bbe-9314-df09dceeaf5c";"Shradh Gun Darshan - Volume 3";"Shrimad VijayRamChandraSurishwarji Maharaj";"Shri Jain Pravachan Pracharak Trust Mumbai";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-19 20:25:40";"2021-09-19 20:25:40"
"89f7a57a-6aae-4bf1-abba-22b12665a473";"The Sacred Books of the East - Jaina Sutras - Vol 22";"Hermann Jacobi";"Motilal Banarsidass";"English";"Rack 7 - Aisle 4";3;"2022-01-16 19:36:53";"2022-01-16 19:36:53"
"8aa54c97-a6d8-4af7-922d-08b77426b6d2";"The Sacred Books of the East - Jaina Sutras - Vol 45";"Hermann Jacobi";"Motilal Banarsidass";"English";"Rack 7 - Aisle 4";3;"2022-01-16 19:39:41";"2022-01-16 19:39:41"
"8aba3d3b-7806-4f80-9ae8-3269426362a5";"Apne Atmanirikshan Karishu?";"Munishri Amrendra Vijayji";"Gurjar Granthratna Foundation";"Gujarati";"Rack 3 - Aisle 1";2;"2021-10-10 16:59:19";"2021-10-10 16:59:19"
"8aedfaae-a185-4881-9e76-96b4fffc5e07";"Aahar Shudhhi Prakash";"Shri Vardhman Seva Kendra";"Shri Vardhman Seva Kendra";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 19:19:11";"2021-12-25 19:19:11"
"8b7d9637-fa00-4997-a8a0-3c0262a85397";"A Comprehensive History of Jainism";"Asim Kumar Chatterjee";"Firma KLM Private Limited";"English";"Rack 6 - Aisle 4";4;"2021-12-11 19:46:07";"2021-12-11 19:46:07"
"8c40566a-7603-4c65-9a73-346e08a63127";"Jaina Tarka Bhasa";"Dr.Dayanand Bhargava";"Motilal Banarsidas";"Hindi";"Rack 7 - Aisle 4";2;"2022-01-30 19:13:43";"2022-01-30 19:13:43"
"8c9d8f7d-3fb0-4cee-93c9-22592a417517";"Millennium Development Goal  & World Peace Festival 2008";"Vasanth Gurudev";"Shri Krishnagiri Parshwa Padmavathi";"English";"Rack 7 - Aisle 5";1;"2022-02-06 18:54:51";"2022-02-06 18:54:51"
"8cb1f625-0d77-4fe2-b70d-7c405c22d282";"Jeevankala";"Shri Brahmachari Govardhandasji";"Veetaragvaniprakashak";"English";"Rack 7 - Aisle 3";2;"2022-01-15 21:23:04";"2022-01-15 21:23:04"
"8d0bdf88-0de1-4165-a066-cae1a7e80762";"Adhyatmane Panthe";"Shrimad Rajchandra";"Shri Satshrut-Seva-Sadhana-Kendra";"Gujarati";"R3 I3";1;"2021-10-23 18:50:40";"2021-10-23 18:50:40"
"8d3ee708-fab2-4626-b140-1e2f640e44ee";"Tirthankar Parmatma Mahavir Dev";"Pandit Chandrashekharvijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-20 21:34:29";"2021-11-20 21:34:29"
"8d4370d2-9818-4de4-9163-9c3185241daf";"Dr. Ramanlal C. Shah Sahitya Saurabh - Volume 2 'Jain Achar Darshan'";"Dr. Ramanlal C. Shah";"Shri Mumbai Jain Yuvak Sangh";"Gujarati";"Rack 2 - Aisle 3";2;"2021-09-19 20:40:26";"2021-09-19 20:40:26"
"8d496664-3d22-4b4f-9ceb-49b8ee4fe1b7";"Kohinoor";"Chinubhai G Shah";"Chinubhai G Shah";"Gujarati";"Rack 3 - Aisle 5";1;"2021-10-10 18:43:12";"2021-10-10 18:43:12"
"8db8816f-a5d5-4486-bc0d-224b9c4a01e6";"Hridayrog Thi Mukti Panch Sarad Pagla";"Dr. Bimal Chhajer M.D.";"R.R.Sheth Ni Company";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-26 19:07:58";"2021-12-26 19:07:58"
"8de3a1ce-9a9b-4c43-88a0-bb8bef067e38";"Dr. Ramanlal C. Shah Sahitya Saurabh - Volume 6 'Samprat Samaj Darshan'";"Dr. Ramanlal C. Shah";"Shri Mumbai Jain Yuvak Sangh";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-19 20:44:21";"2021-09-19 20:44:21"
"8ea3b2e5-e613-455b-8c1e-7aabb554c357";"Dravya-Gun-Paryayno Raas Vol - 2";"Dhirajlal Dahyalal Mehta";"Shri Jain Dharma Prasaran Trust - Surat";"Gujarati";"Rack 5 - Aisle 4";1;"2022-02-13 20:55:23";"2022-02-13 20:55:23"
"8f403d62-4cdc-46b7-b450-401d919500a2";"Karmanu Vigyan ";"Dr.Niruben Amin";"Mahavideh Foundation";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:58:03";"2021-10-31 20:58:03"
"8f65046a-c58d-4ec2-a714-d66283eeb4fa";"Shradh Gun Darshan - Volume 4";"Shrimad VijayRamChandraSurishwarji Maharaj";"Shri Jain Pravachan Pracharak Trust Mumbai";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-19 20:25:53";"2021-09-19 20:25:53"
"8ffc8701-a7cf-42a2-a047-f894f96012b7";"P P Bhadrankarvijay Sanidhya ni divya paalo";"Babubhai Kadiwala";"Babubhai Kadiwala";"Gujarati";"Rack 5 - Aisle 3";1;"2022-02-06 19:56:24";"2022-02-06 19:56:24"
"90529a35-bb00-459d-962f-508809222164";"Amar Vani";"Upadhyay Amarmuni";"Sanmati Gyan Peeth";"English";"Rack 8 - Aisle 1";1;"2022-02-06 20:17:40";"2022-02-06 20:17:40"
"9076cb3b-8c6e-4764-9d2a-8a36bccbd947";"A Comparative Study of the Jaina Theories of Reality and Knowledge";"Y.J. Padmarajiah";"Motilal Banarasidass Publishers Private Limited";"English";"Rack 6 - Aisle 1";1;"2021-11-20 20:31:17";"2021-11-20 20:31:17"
"908b1405-1e75-49da-aa78-17fd3fb23b84";"Savaso Gatha nu Hundi nu Stavan";"Dhirajlal Dahyalal Mehta";"Shri Jain Dharma Prasaran Trust";"Gujarati";"Rack 2 - Aisle 1";6;"2021-09-18 20:24:17";"2021-09-18 20:24:17"
"90d96d9e-cc58-44ef-a60c-13b010e3988b";"Jain Dharma Ane Abhinav Adhyatma";"Vastupal Parikh";"Peace Publications";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 20:06:45";"2022-01-23 20:06:45"
"9109b750-74d0-494e-a428-dc1d3011eccf";"Then Brahmaacharya(celebacy) Is not Difficult";"Malookchand R. Shah";"Nirvichar Prakashan";"English";"Rack 8 - Aisle 2";1;"2022-02-06 21:21:26";"2022-02-06 21:21:26"
"91138994-40ca-4f5e-bb1a-562532d3c44f";"Aanthe Kothe Ajwada";"Sunandaben Vohra";"Sushrut Sahitya Prakashan";"Gujarati";"Rack 1 - Aisle 2";1;"2021-08-21 16:53:49";"2021-08-21 16:53:49"
"91153e8c-9c9f-4a7e-8b8a-6b0f9e876459";"Bhagwan Mahavirni Aagamvani";"Pujya Muni Shri Vaatsalyadeep";"Gurjar Granthratna Karyalay";"Gujarati";"Rack 4 - Aisle 1";2;"2021-11-07 21:53:29";"2021-11-07 21:53:29"
"91be20d6-fb22-40ec-b2cc-c27a9a122e56";"Gyan Na Amrut Zarna";"Manilal Tribhovandas Gandhi";"Nagindas T. Gandhi";"Gujarati";"Rack 5 - Aisle 3";1;"2022-02-06 21:21:11";"2022-02-06 21:21:11"
"91c11f42-a28f-4380-b6e1-44ecf307573d";"Navsmaran";"Dhirajlaal Dahyalal Mehta";"Jain Dharma Prasaran Trust";"Gujarati";"Rack 3 - Aisle 3";1;"2021-10-31 20:30:45";"2021-10-31 20:30:45"
"92738cc9-8a9d-46e9-ada6-206a19e3d436";"Aagamdeep vol 7";"Muni Deep ratna sagar";"Navprabhat Printing press";"Gujarati";"Rack 1 - Aisle 1";2;"2021-09-04 15:57:19";"2021-09-04 15:57:19"
"92974287-65dd-41a2-a34f-ccc09ca9dbff";"The Truth";"Dr. O. P. Jain";"Shri Veer Nirvan Granth Prakashan Samiti";"English";"Rack 7 - Aisle 2";1;"2021-12-26 20:45:31";"2021-12-26 20:45:31"
"93415c1f-0ac2-4fc6-a3f9-a95af68a40c4";"Ethical Doctrines in Jainism";"Kamal Chand Sogani";"Jaina Samskriti Samrakshaka Sangha";"English";"Rack 7 - Aisle 2";1;"2021-12-26 19:57:59";"2021-12-26 19:57:59"
"9390afde-dd42-4deb-bc0f-26101a706b1c";"Tatvanushilan Vol - 2";"Shashikant M. Sheth";"Shri Vitrag Sat Sahitya Prasarak Trust";"Gujarati";"Rack 4 - Aisle 3";1;"2021-11-27 19:15:19";"2021-11-27 19:15:19"
"93d17abb-165b-46ed-a32c-238eb512cf76";"Ramgouda Patil of Village Bedkihal: Life And Sallekhana";"Dr. T. R. Patil";"Sanmati Prakashan";"English";"Rack 7 - Aisle 2";1;"2021-12-26 19:33:17";"2021-12-26 19:33:17"
"93e84062-7852-491f-b436-f0c6fdece93b";"Myself To My Soul";"Yug Diwakar Pujya Gurudev Shri Namramuni Maharaj Saheb";"Parasdham - Mumbai";"English";"Rack 8 - Aisle 1";1;"2022-02-06 19:43:14";"2022-02-06 19:43:14"
"9426ea46-b0d7-4450-8773-0c67a0ef4a7a";"Jena haiye shri navkar tene karse shu sansar";"Shri Gunsagarsurishwarji Maharajsaheb";"Kastur Prakashan Trust";"Gujarati";"Rack 5 - Aisle 3";2;"2022-02-06 19:50:20";"2022-02-06 19:50:20"
"94648149-f613-4d87-b2a8-fd1d31aa59db";"Dr. Ramanlal C. Shah Sahitya Saurabh - Volume 1 'Jain Dharma Darshan'";"Dr. Ramanlal C. Shah";"Shri Mumbai Jain Yuvak Sangh";"Gujarati";"Rack 2 - Aisle 3";1;"2021-09-19 20:39:25";"2021-09-19 20:39:25"
"9472751b-124c-4bab-8d32-0278a5dad8f8";"Jainism";"Mrs. N. R. Guseva";"Sindhu Publications Pvt. Ltd.";"English";"Rack 7 - Aisle 1";1;"2021-12-25 20:10:43";"2021-12-25 20:10:43"
"94c9861d-31ae-4811-9efa-32554fd8712e";"Maa-Baap Chhokrano Vyavhar";"Dr.Niruben Amin";"Dada Bhagwan Foundation";"Gujarati";"Rack 4 - Aisle 2";1;"2021-10-31 20:49:26";"2021-10-31 20:49:26"
"94ef3c32-9705-4851-9995-5db02c64d416";"Doctrine Of Karman In Jain Philosophy";"Dr. Helmuth Von Glasenapp";"P.V. Research Institute";"English";"Rack 7 - Aisle 3";2;"2022-01-15 19:52:25";"2022-01-15 19:52:25"
"964cd32f-5f16-4141-95a1-b3c298c2df07";"Shravak Pratikaman Sootra - Part 1";"Bhavanji V. Shah, Manisha S. Gala";"Bhavanji V. Shah";"English";"Rack 6 - Aisle 4";3;"2021-12-05 19:04:20";"2021-12-05 19:04:20"
"9656bf3e-588b-44fa-ac80-b03cd415804a";"Pravachan Ratnakar Volume 3";"Pujya Gurudev Shri Kanji Swami";"Kund Kund Kahan Parmagam Pravachan Trust";"Gujarati";"Rack 2 - Aisle 5";2;"2021-10-03 20:20:54";"2021-10-03 20:20:54"
"9697083c-1c31-4c6f-b2da-11aebca9b29f";"Religion and Culture of the Jains";"Dr. Jyoti Prasad Jain";"Bharatiya Jnanpith";"English";"Rack 7 - Aisle 2";5;"2021-12-25 20:50:31";"2021-12-25 20:50:31"
"96c600b4-426c-4578-ae2a-3f2525fe49b9";"Tare Te Tirth";"Jitendra Talakshi Dedhiya";"Jeet Publication";"Gujarati";"Rack 5 - Aisle 2";1;"2022-01-23 21:27:19";"2022-01-23 21:27:19"
"96e77aca-961f-4793-8930-af8722867e16";"Cosmology Old And New";"Prof. G.R. Jain";"Bharatiya Jnanpith Publication";"English";"Rack 7 - Aisle 3";1;"2022-01-15 20:35:50";"2022-01-15 20:35:50"
"97ffa061-fc1c-4f63-8b28-674def664b31";"An Early History of Orissa";"Dr. Amar Chand Mittal";"Jain Cultural Research Society";"English";"Rack 8 - Aisle 2";1;"2022-02-13 20:08:07";"2022-02-13 20:08:07"
"9a171211-4219-498c-8b06-8b74a1ef999e";"Krambadha Paryay";"Dr. Hukumchand Bharill";"Pandit Todarmal Smarak Trust";"Gujarati";"Rack 1 - Aisle 4";4;"2021-08-21 16:26:49";"2021-08-21 16:26:49"
"9a604c0f-83ab-419e-a7c8-b32b7a31ba6d";"The Excel Story - A Study in Excellence";"M.V. Kamath";"Excel Institute of Technology Environment & Management";"English";"Rack 6 - Aisle 5";1;"2021-12-18 19:33:57";"2021-12-18 19:33:57"
"9ac88cf0-87f0-4437-9c68-45a1aefca51b";"Gitanjali";"Ravindranath Thakur";"Samyak Prakashan";"Gujarati";"Rack 5 - Aisle 1";1;"2021-12-25 18:57:45";"2021-12-25 18:57:45"
"9af4107a-f3b8-49f3-83e7-9aba55d22776";"Raj-Ratnamala";"Vasantlaal Ratilaal Desai";"Vasantlaal Ratilaal Desai";"Gujarati";"Rack 3 - Aisle 4";1;"2021-10-23 17:43:52";"2021-10-23 17:43:52"
"9af506a0-f9c6-4491-804f-92c64ca35623";"Mahavirni Sadhnano Marm";"Chandrahas Trivedi";"Anekant Bharti Prakashan";"Gujarati";"Rack 4 - Aisle 4";1;"2021-12-11 21:03:58";"2021-12-11 21:03:58"
"9b1d7adb-4380-486e-9bde-f0da158acce1";"Te utre bhav paar";"Sunandaben Vohra";"SW. Shri Sukhlal Keshavji Mehta Parivaar";"Gujarati";"Rack 1 - Aisle 2";8;"2021-09-04 16:15:50";"2021-09-04 16:15:50"
"9b463a92-ccc7-43be-b264-3c6ece0c321b";"Samrum Pal Pal Suvrat Naam";"Vijayshilchandrasuri";"Shri Bhadramkaroday Shikshan Trust,Godhra";"Gujarati";"Rack 4 - Aisle 1";1;"2021-11-07 20:24:32";"2021-11-07 20:24:32"
"9b8eeef1-7274-4fa2-9792-af9d1ef3f014";"Bhagavati Sutra - Volume III";"K. C. Lalwani";"Jain Bhawan";"English";"Rack 7 - Aisle 2";3;"2021-12-26 19:42:46";"2021-12-26 19:42:46"
"9bb8f899-d180-4a55-8cb8-eb40467f337f";"Janva Jevu - Volume 2";"Pandit ChandrashekharVijayji";"Kamal Prakashan Trust";"Gujarati";"Rack 4 - Aisle 2";1;"2021-11-06 17:44:28";"2021-11-06 17:44:28"
"9bd13aba-6d8f-4dc6-8835-043f8cb28edd";"Lord Mahavira's Scripture of Health";"Acharya Mahaprajna";"Jain Vishwa Bharti";"English";"Rack 6 - Aisle 2";4;"2021-11-21 20:52:37";"2021-11-21 20:52:37"
"9c315a0b-96ed-4fbf-9562-390531bac4dd";"Aaptavani - Shreni 6";"Dr. Niruben Amin";"Jai Sacchidanand Sangh Vati";"Gujarati";"Rack 1 - Aisle 3";1;"2021-09-04 17:53:32";"2021-09-04 17:53:32"
"9c555c85-d8e0-457c-9820-0c711e0f454a";"Dharma Karma & Much More";"Ajit Adhopia";"InderLekh publications";"English";"Rack 8 - Aisle 2";1;"2022-02-06 20:36:06";"2022-02-06 20:36:06"
